# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
434	0.0	727.6666666666666
435	0.0	1152.5
436	0.0	1231.1666666666667
437	0.0	641.0
438	0.0	29.833333333333332
439	0.0	1606.8333333333333
440	0.0	287.5
441	0.0	225.83333333333334
442	0.0	23.5
443	0.0	475.0
444	0.0	463.6666666666667
445	0.0	155.33333333333334
446	0.0	469.0
447	0.0	951.0
448	0.0	247.83333333333334
449	0.0	216.0
450	0.0	701.3333333333334
451	0.0	1435.8333333333333
452	0.0	38833.5
453	0.0	8981.833333333334
454	0.0	67.66666666666667
455	0.0	54.166666666666664
456	0.0	616.8333333333334
457	0.0	792.6666666666666
458	0.0	35.0
459	0.0	1014.1666666666666
460	0.0	830.0
461	0.0	435.1666666666667
462	0.0	660.6666666666666
463	0.0	281.0
464	0.0	76.33333333333333
465	1.0	-1.0
466	0.0	27.333333333333332
467	0.0	89.0
468	0.0	881.1666666666666
469	0.0	157.33333333333334
470	1.0	-1.0
471	0.0	58.5
472	0.0	63.5
473	0.0	524.1666666666666
474	0.0	167.16666666666666
475	0.0	683.3333333333334
476	0.0	282.5
477	0.0	34.166666666666664
478	0.0	648.8333333333334
479	0.0	1036.6666666666667
480	0.0	65.83333333333333
481	0.0	48314.166666666664
482	0.0	143.66666666666666
483	0.0	23170.0
484	0.0	1545.1666666666667
485	0.0	1650.6666666666667
486	0.0	44.166666666666664
487	0.0	168.0
488	0.0	1002.8333333333334
489	0.0	226.5
490	0.0	124.0
491	1.0	-1.0
492	0.0	383.1666666666667
493	0.0	1111.1666666666667
494	0.0	491.1666666666667
495	0.0	3434.0
496	0.0	6173.5
497	0.0	158.0
498	0.0	230.5
499	0.0	911.5
500	0.0	437.5
501	0.0	92.66666666666667
502	0.0	3795.6666666666665
503	0.0	410.6666666666667
504	0.0	571.3333333333334
505	1.0	-1.0
506	0.0	784.5
507	0.0	80.66666666666667
508	0.0	22713.166666666668
509	0.0	119.33333333333333
510	0.0	1502.3333333333333
511	0.0	963.8333333333334
512	0.0	196.33333333333334
513	0.0	866.1666666666666
514	0.0	1268.6666666666667
515	0.0	342.0
516	0.0	618.5
517	0.0	464.5
518	0.0	507.3333333333333
519	0.0	2915.1666666666665
520	0.0	2233.8333333333335
521	0.0	101.5
522	0.0	609.5
523	0.0	298.3333333333333
524	0.0	614.5
525	0.0	274.5
526	0.0	7314.333333333333
527	0.0	1566.0
528	0.0	345.5
529	0.0	1268.3333333333333
530	0.0	1426.3333333333333
531	0.0	48.5
532	0.0	292.3333333333333
533	0.0	12836.0
534	0.0	566.8333333333334
535	0.0	25335.166666666668
536	0.0	466.1666666666667
537	0.0	64.66666666666667
538	0.0	792.5
539	0.0	180.83333333333334
540	0.0	222.16666666666666
541	0.0	24.166666666666668
542	0.0	1622.0
543	0.0	5280.5
544	0.0	1304.3333333333333
545	0.0	67.5
546	0.0	572.3333333333334
547	0.0	441.8333333333333
548	0.0	118.0
549	0.0	100.16666666666667
550	0.0	728.8333333333334
551	0.0	3048.3333333333335
552	0.0	889.6666666666666
553	0.0	43.833333333333336
554	0.0	1128.3333333333333
555	0.0	134.83333333333334
556	0.0	263.8333333333333
557	0.0	3886.1666666666665
558	0.0	105.66666666666667
559	0.0	348.1666666666667
560	0.0	3573.5
561	0.0	42.5
562	0.0	201.5
563	0.0	231.33333333333334
564	0.0	181.16666666666666
565	0.0	605.3333333333334
566	0.0	555.6666666666666
567	0.0	792.6666666666666
568	0.0	1732.8333333333333
569	1.0	-1.0
570	0.0	22.0
571	0.0	5545.5
572	0.0	222.83333333333334
573	0.0	87.33333333333333
574	0.0	150.33333333333334
575	0.0	137.66666666666666
576	0.0	100.0
577	0.0	174.5
578	0.0	24.166666666666668
579	0.0	150.83333333333334
580	0.0	730.0
581	0.0	89.33333333333333
582	0.0	3254.6666666666665
583	0.0	4841.666666666667
584	0.0	622.5
585	0.0	28.166666666666668
586	0.0	799.8333333333334
587	0.0	424.5
588	0.0	3145.8333333333335
