# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
329	1.0	0.0
330	1.0	0.0
331	1.0	0.0
332	1.0	0.0
333	1.0	0.0
334	1.0	0.0
335	1.0	0.0
336	1.0	0.0
337	1.0	0.0
338	0.0	4694.596645073034
339	1.0	0.0
340	0.0	581.4946430036798
341	1.0	0.0
342	1.0	0.0
343	0.0	472.0977700781077
344	1.0	0.0
345	1.0	0.0
346	1.0	0.0
347	1.0	0.0
348	1.0	0.0
349	1.0	0.0
350	1.0	0.0
351	1.0	0.0
352	1.0	0.0
353	1.0	0.0
354	1.0	0.0
355	1.0	0.0
356	1.0	0.0
357	1.0	0.0
358	1.0	0.0
359	1.0	0.0
360	1.0	0.0
361	1.0	0.0
362	1.0	0.0
363	1.0	0.0
364	1.0	0.0
365	1.0	0.0
366	1.0	0.0
367	1.0	0.0
368	1.0	0.0
369	1.0	0.0
370	1.0	0.0
371	1.0	0.0
372	1.0	0.0
373	1.0	0.0
374	1.0	0.0
375	1.0	0.0
376	1.0	0.0
377	1.0	0.0
378	1.0	0.0
379	1.0	0.0
380	1.0	0.0
381	1.0	0.0
382	1.0	0.0
383	1.0	0.0
384	1.0	0.0
385	1.0	0.0
386	1.0	0.0
387	1.0	0.0
388	0.0	911.8075291626155
389	0.0	1315.0744836311787
390	0.0	648.3289670431986
391	1.0	0.0
392	1.0	0.0
393	1.0	0.0
394	1.0	0.0
395	1.0	0.0
396	0.0	430.69049867335707
397	1.0	0.0
398	0.0	835.964432451874
399	1.0	0.0
400	1.0	0.0
401	1.0	0.0
402	1.0	0.0
403	1.0	0.0
404	1.0	0.0
405	1.0	0.0
406	0.0	2624.3653296260163
407	1.0	0.0
408	1.0	0.0
409	1.0	0.0
410	1.0	0.0
411	1.0	0.0
412	1.0	0.0
413	1.0	0.0
414	1.0	0.0
415	1.0	0.0
416	1.0	0.0
417	1.0	0.0
418	1.0	0.0
419	1.0	0.0
420	1.0	0.0
421	1.0	0.0
422	1.0	0.0
423	1.0	0.0
424	1.0	0.0
425	1.0	0.0
426	1.0	0.0
427	1.0	0.0
428	0.0	4316.80658867117
429	1.0	0.0
430	1.0	0.0
431	1.0	0.0
432	1.0	0.0
433	1.0	0.0
434	1.0	0.0
435	1.0	0.0
436	1.0	0.0
437	1.0	0.0
438	1.0	0.0
439	1.0	0.0
440	1.0	0.0
441	1.0	0.0
442	1.0	0.0
443	1.0	0.0
444	1.0	0.0
445	0.0	546.834021457471
446	1.0	0.0
447	0.0	64.37683152034879
448	1.0	0.0
449	1.0	0.0
450	1.0	0.0
451	1.0	0.0
452	0.0	3018.9322773367167
